Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
OID-103315,2020-06-28,2020-07-01,Standard Class,CUST-6178,Home Office,India,Pune,Telangana,East,Office Supplies,Art,Art Product 31,4883.68,1,0.0,-918.82
OID-103316,2021-09-09,2021-09-13,Same Day,CUST-8879,Consumer,India,Ahmedabad,Gujarat,East,Office Supplies,Binders,Binders Product 173,444.96,10,0.4,25.22
OID-103317,2023-01-07,2023-01-10,Second Class,CUST-9320,Consumer,India,Hyderabad,Tamil Nadu,South,Technology,Copiers,Copiers Product 56,4135.34,10,0.0,1105.79
OID-103318,2019-09-22,2019-09-29,Standard Class,CUST-3735,Consumer,India,Kolkata,Tamil Nadu,Central,Office Supplies,Art,Art Product 79,4212.57,10,0.4,444.31
OID-103319,2019-06-27,2019-07-04,Same Day,CUST-7957,Home Office,India,Pune,Karnataka,Central,Office Supplies,Binders,Binders Product 76,4110.45,7,0.1,465.48
OID-103320,2022-09-06,2022-09-10,First Class,CUST-8527,Corporate,India,Delhi,Tamil Nadu,South,Technology,Machines,Machines Product 254,3986.32,10,0.4,296.67
OID-103321,2019-01-17,2019-01-23,Second Class,CUST-3556,Corporate,India,Chennai,West Bengal,West,Office Supplies,Art,Art Product 17,2714.72,3,0.4,60.82
OID-103322,2020-06-26,2020-07-01,Same Day,CUST-4256,Corporate,India,Kolkata,Maharashtra,East,Office Supplies,Binders,Binders Product 104,3359.02,3,0.4,798.97
OID-103323,2020-03-25,2020-03-27,Second Class,CUST-8679,Consumer,India,Hyderabad,Telangana,East,Office Supplies,Labels,Labels Product 196,4017.01,6,0.3,-605.58
OID-103324,2022-09-20,2022-09-27,First Class,CUST-4286,Consumer,India,Kolkata,Gujarat,East,Furniture,Tables,Tables Product 275,1362.36,4,0.4,304.17
OID-103325,2022-03-13,2022-03-16,Same Day,CUST-6580,Home Office,India,Delhi,Telangana,West,Office Supplies,Art,Art Product 101,2550.57,5,0.4,-281.2
OID-103326,2019-07-17,2019-07-22,Second Class,CUST-5956,Corporate,India,Kolkata,Gujarat,East,Office Supplies,Labels,Labels Product 269,3839.74,2,0.1,636.97
OID-103327,2019-09-26,2019-10-03,Same Day,CUST-8336,Corporate,India,Hyderabad,West Bengal,South,Technology,Phones,Phones Product 166,865.43,7,0.2,-56.82
OID-103328,2019-06-12,2019-06-17,Standard Class,CUST-7266,Consumer,India,Hyderabad,Telangana,West,Technology,Machines,Machines Product 72,1770.62,2,0.2,137.23
OID-103329,2023-01-26,2023-01-30,Same Day,CUST-1739,Home Office,India,Mumbai,Maharashtra,Central,Technology,Copiers,Copiers Product 91,4525.75,5,0.4,210.49
OID-103330,2019-01-25,2019-01-27,First Class,CUST-5922,Consumer,India,Ahmedabad,Telangana,Central,Furniture,Furnishings,Furnishings Product 82,3939.48,4,0.2,-86.97
OID-103331,2021-08-03,2021-08-08,Standard Class,CUST-5159,Home Office,India,Kolkata,Tamil Nadu,Central,Technology,Phones,Phones Product 268,1286.89,4,0.2,311.86
OID-103332,2022-05-20,2022-05-21,Standard Class,CUST-7567,Consumer,India,Bangalore,Gujarat,West,Furniture,Tables,Tables Product 274,3100.31,2,0.1,96.67
OID-103333,2023-01-10,2023-01-13,Same Day,CUST-5657,Home Office,India,Hyderabad,Tamil Nadu,West,Furniture,Chairs,Chairs Product 2,417.94,8,0.2,-40.12
OID-103334,2020-10-28,2020-11-03,Second Class,CUST-9162,Consumer,India,Pune,Karnataka,Central,Office Supplies,Paper,Paper Product 76,1721.67,3,0.0,35.47
OID-103335,2019-12-15,2019-12-18,Second Class,CUST-7370,Home Office,India,Pune,West Bengal,South,Office Supplies,Paper,Paper Product 145,3596.56,3,0.0,-55.65
OID-103336,2019-09-19,2019-09-21,Second Class,CUST-3512,Consumer,India,Delhi,Maharashtra,Central,Office Supplies,Paper,Paper Product 199,3624.38,4,0.3,1043.85
OID-103337,2020-01-27,2020-01-30,First Class,CUST-5715,Consumer,India,Bangalore,Karnataka,Central,Technology,Phones,Phones Product 47,1587.47,6,0.2,217.48
OID-103338,2020-08-15,2020-08-21,Same Day,CUST-3777,Corporate,India,Pune,Karnataka,South,Office Supplies,Art,Art Product 242,2730.46,6,0.0,98.46
OID-103339,2020-01-20,2020-01-26,Same Day,CUST-8856,Home Office,India,Chennai,Maharashtra,West,Furniture,Chairs,Chairs Product 158,1945.4,3,0.2,198.63
OID-103340,2022-07-31,2022-08-03,Standard Class,CUST-5374,Consumer,India,Ahmedabad,Delhi,Central,Furniture,Furnishings,Furnishings Product 291,4405.27,6,0.0,553.3
OID-103341,2019-02-03,2019-02-05,Same Day,CUST-8241,Corporate,India,Pune,Telangana,Central,Technology,Phones,Phones Product 57,4288.61,7,0.2,-112.07
OID-103342,2019-06-16,2019-06-18,Second Class,CUST-1428,Home Office,India,Delhi,West Bengal,South,Technology,Copiers,Copiers Product 16,4388.28,10,0.0,-229.06
OID-103343,2020-12-25,2020-12-29,First Class,CUST-8135,Corporate,India,Hyderabad,West Bengal,Central,Technology,Accessories,Accessories Product 215,3541.55,1,0.0,771.15
OID-103344,2019-08-20,2019-08-23,First Class,CUST-7267,Corporate,India,Hyderabad,Tamil Nadu,East,Technology,Machines,Machines Product 203,855.13,6,0.1,122.61
OID-103345,2020-11-12,2020-11-14,Standard Class,CUST-1058,Consumer,India,Hyderabad,Gujarat,West,Office Supplies,Art,Art Product 127,2624.41,5,0.2,192.47
OID-103346,2019-12-16,2019-12-17,Same Day,CUST-1836,Corporate,India,Mumbai,Karnataka,Central,Office Supplies,Art,Art Product 19,3561.02,7,0.3,-588.64
OID-103347,2021-08-20,2021-08-26,Same Day,CUST-2225,Corporate,India,Bangalore,Telangana,West,Technology,Phones,Phones Product 20,4023.26,4,0.1,815.88
OID-103348,2019-04-17,2019-04-23,Same Day,CUST-1931,Corporate,India,Kolkata,Telangana,East,Technology,Machines,Machines Product 25,3967.2,9,0.3,755.33
OID-103349,2020-06-09,2020-06-15,Same Day,CUST-1576,Consumer,India,Chennai,West Bengal,South,Furniture,Tables,Tables Product 176,999.28,2,0.4,188.86
OID-103350,2022-12-02,2022-12-08,First Class,CUST-9417,Consumer,India,Ahmedabad,Telangana,Central,Furniture,Chairs,Chairs Product 67,2490.49,6,0.3,367.74
OID-103351,2022-10-27,2022-10-30,Standard Class,CUST-5187,Corporate,India,Kolkata,West Bengal,East,Furniture,Furnishings,Furnishings Product 190,2076.77,10,0.1,-356.46
OID-103352,2019-02-08,2019-02-11,First Class,CUST-1913,Corporate,India,Mumbai,Telangana,Central,Technology,Machines,Machines Product 270,195.91,1,0.2,-9.73
OID-103353,2021-09-25,2021-09-27,Same Day,CUST-7806,Consumer,India,Hyderabad,Gujarat,East,Furniture,Chairs,Chairs Product 300,2911.47,4,0.0,312.46
OID-103354,2020-09-26,2020-10-03,Second Class,CUST-4673,Consumer,India,Kolkata,Karnataka,West,Technology,Copiers,Copiers Product 51,282.84,6,0.2,37.45
OID-103355,2021-10-18,2021-10-22,Standard Class,CUST-4855,Home Office,India,Delhi,Maharashtra,Central,Office Supplies,Paper,Paper Product 112,1728.7,8,0.4,474.63
OID-103356,2019-07-16,2019-07-19,Second Class,CUST-8850,Consumer,India,Delhi,Telangana,West,Technology,Machines,Machines Product 11,4993.16,1,0.0,816.33
OID-103357,2019-01-29,2019-02-05,Second Class,CUST-6243,Corporate,India,Kolkata,Karnataka,East,Furniture,Furnishings,Furnishings Product 270,1921.25,1,0.0,349.9
OID-103358,2021-04-17,2021-04-23,Same Day,CUST-2865,Consumer,India,Ahmedabad,Tamil Nadu,West,Office Supplies,Storage,Storage Product 191,2721.1,6,0.3,120.18
OID-103359,2023-02-07,2023-02-12,Same Day,CUST-5274,Home Office,India,Mumbai,Maharashtra,West,Office Supplies,Art,Art Product 164,161.72,5,0.1,-17.76
OID-103360,2021-01-15,2021-01-17,First Class,CUST-9376,Consumer,India,Hyderabad,Telangana,West,Technology,Accessories,Accessories Product 173,4215.5,1,0.0,-185.21
OID-103361,2019-10-09,2019-10-10,Same Day,CUST-3432,Consumer,India,Mumbai,Delhi,South,Technology,Machines,Machines Product 133,112.35,10,0.0,7.57
OID-103362,2020-02-20,2020-02-23,Second Class,CUST-2504,Corporate,India,Kolkata,Karnataka,South,Furniture,Tables,Tables Product 162,1034.2,6,0.3,-125.46
OID-103363,2021-02-09,2021-02-16,Standard Class,CUST-4922,Consumer,India,Pune,Maharashtra,East,Furniture,Bookcases,Bookcases Product 268,3371.32,7,0.0,-574.29
OID-103364,2022-09-21,2022-09-26,Second Class,CUST-3632,Consumer,India,Pune,West Bengal,East,Furniture,Chairs,Chairs Product 170,1561.36,4,0.4,188.45
OID-103365,2019-09-15,2019-09-20,First Class,CUST-9263,Home Office,India,Ahmedabad,Tamil Nadu,East,Office Supplies,Labels,Labels Product 232,3862.15,5,0.4,-756.7
OID-103366,2020-01-29,2020-02-05,Same Day,CUST-2905,Consumer,India,Bangalore,Gujarat,South,Furniture,Tables,Tables Product 169,1104.63,1,0.1,101.07
OID-103367,2020-09-16,2020-09-23,First Class,CUST-9979,Home Office,India,Delhi,Maharashtra,East,Technology,Copiers,Copiers Product 291,2038.18,9,0.0,384.39
OID-103368,2022-04-20,2022-04-23,First Class,CUST-9468,Consumer,India,Kolkata,Delhi,East,Office Supplies,Binders,Binders Product 97,1462.76,2,0.3,116.08
OID-103369,2019-06-24,2019-06-28,Standard Class,CUST-7353,Corporate,India,Ahmedabad,Karnataka,West,Office Supplies,Labels,Labels Product 119,344.59,5,0.4,72.86
OID-103370,2020-07-14,2020-07-15,Same Day,CUST-7176,Consumer,India,Delhi,Delhi,East,Furniture,Tables,Tables Product 60,984.91,6,0.0,128.85
OID-103371,2019-11-22,2019-11-24,First Class,CUST-7467,Corporate,India,Pune,Karnataka,East,Technology,Copiers,Copiers Product 154,4997.51,10,0.4,439.98
OID-103372,2020-06-08,2020-06-15,Second Class,CUST-4489,Home Office,India,Chennai,Maharashtra,South,Office Supplies,Storage,Storage Product 3,3497.37,1,0.3,-697.89
OID-103373,2020-09-11,2020-09-14,Standard Class,CUST-6947,Home Office,India,Chennai,Karnataka,West,Technology,Copiers,Copiers Product 100,3590.42,1,0.1,564.08
OID-103374,2022-05-09,2022-05-10,Same Day,CUST-3154,Corporate,India,Mumbai,Gujarat,South,Technology,Copiers,Copiers Product 2,394.07,5,0.3,-76.0
OID-103375,2021-03-26,2021-03-30,First Class,CUST-7423,Consumer,India,Pune,Tamil Nadu,West,Technology,Machines,Machines Product 291,3026.52,9,0.1,-401.44
OID-103376,2021-09-06,2021-09-09,Standard Class,CUST-7008,Home Office,India,Mumbai,Gujarat,East,Office Supplies,Labels,Labels Product 263,797.03,10,0.0,19.34
OID-103377,2019-04-27,2019-05-04,First Class,CUST-1188,Home Office,India,Bangalore,Telangana,East,Office Supplies,Storage,Storage Product 75,3149.91,1,0.2,-70.88
OID-103378,2019-08-07,2019-08-08,Standard Class,CUST-9859,Consumer,India,Delhi,Maharashtra,South,Furniture,Tables,Tables Product 198,409.11,9,0.1,-4.05
OID-103379,2022-03-14,2022-03-21,First Class,CUST-4418,Corporate,India,Bangalore,Karnataka,South,Office Supplies,Binders,Binders Product 91,4362.8,8,0.0,1287.41
OID-103380,2021-11-04,2021-11-09,Standard Class,CUST-7820,Home Office,India,Ahmedabad,Maharashtra,South,Furniture,Bookcases,Bookcases Product 122,425.47,8,0.1,-80.91
OID-103381,2020-07-22,2020-07-26,Same Day,CUST-3391,Home Office,India,Hyderabad,Karnataka,South,Office Supplies,Paper,Paper Product 187,3691.43,4,0.3,106.4
OID-103382,2020-04-08,2020-04-09,First Class,CUST-4267,Home Office,India,Chennai,West Bengal,West,Furniture,Bookcases,Bookcases Product 147,1330.47,3,0.2,213.92
OID-103383,2021-06-10,2021-06-12,Same Day,CUST-4253,Home Office,India,Chennai,Telangana,South,Furniture,Bookcases,Bookcases Product 268,1447.87,1,0.4,-28.85
OID-103384,2019-03-08,2019-03-13,Standard Class,CUST-8297,Corporate,India,Pune,Gujarat,Central,Furniture,Bookcases,Bookcases Product 1,2351.92,8,0.0,-226.98
OID-103385,2022-07-24,2022-07-25,Second Class,CUST-1288,Home Office,India,Ahmedabad,Telangana,Central,Technology,Accessories,Accessories Product 44,4595.06,2,0.4,1329.94
OID-103386,2021-09-28,2021-10-01,Second Class,CUST-5492,Home Office,India,Chennai,Telangana,West,Office Supplies,Storage,Storage Product 166,4407.25,6,0.0,-58.1
OID-103387,2020-08-07,2020-08-11,Same Day,CUST-4588,Corporate,India,Pune,West Bengal,East,Office Supplies,Art,Art Product 256,3459.4,8,0.2,-188.15
OID-103388,2019-10-17,2019-10-22,Standard Class,CUST-7496,Consumer,India,Ahmedabad,Tamil Nadu,Central,Technology,Phones,Phones Product 242,3090.21,9,0.4,545.39
OID-103389,2020-01-22,2020-01-29,Same Day,CUST-4237,Consumer,India,Kolkata,Maharashtra,South,Office Supplies,Labels,Labels Product 172,576.52,8,0.0,-114.53
OID-103390,2021-02-11,2021-02-14,First Class,CUST-2997,Corporate,India,Pune,Telangana,West,Furniture,Chairs,Chairs Product 229,2191.38,7,0.4,-40.19
OID-103391,2022-06-20,2022-06-25,Same Day,CUST-2054,Consumer,India,Kolkata,Maharashtra,South,Office Supplies,Paper,Paper Product 42,2531.69,8,0.4,-291.99
OID-103392,2022-09-06,2022-09-09,Second Class,CUST-8500,Home Office,India,Chennai,Karnataka,Central,Office Supplies,Storage,Storage Product 33,4168.35,8,0.4,383.26
OID-103393,2019-04-16,2019-04-23,First Class,CUST-3460,Home Office,India,Chennai,Tamil Nadu,East,Furniture,Furnishings,Furnishings Product 275,1088.39,8,0.2,302.58
OID-103394,2021-01-20,2021-01-27,First Class,CUST-2847,Consumer,India,Delhi,Gujarat,West,Office Supplies,Labels,Labels Product 89,1112.94,2,0.4,-169.7
OID-103395,2022-01-29,2022-02-04,Same Day,CUST-7150,Consumer,India,Ahmedabad,Telangana,South,Furniture,Furnishings,Furnishings Product 192,4755.15,3,0.3,345.83
OID-103396,2020-09-22,2020-09-26,First Class,CUST-1826,Consumer,India,Hyderabad,West Bengal,Central,Office Supplies,Binders,Binders Product 59,4752.84,4,0.1,-856.91
OID-103397,2022-09-15,2022-09-19,Same Day,CUST-5770,Consumer,India,Bangalore,Karnataka,South,Technology,Machines,Machines Product 95,2958.19,9,0.3,213.78
OID-103398,2019-09-11,2019-09-17,Same Day,CUST-3020,Home Office,India,Hyderabad,Gujarat,West,Furniture,Bookcases,Bookcases Product 145,2684.94,9,0.1,400.35
OID-103399,2020-09-01,2020-09-06,Second Class,CUST-9878,Home Office,India,Kolkata,West Bengal,West,Technology,Copiers,Copiers Product 85,3137.67,3,0.2,-246.36
OID-103400,2020-10-19,2020-10-26,Standard Class,CUST-3531,Consumer,India,Kolkata,Telangana,West,Furniture,Bookcases,Bookcases Product 186,3229.43,9,0.1,209.0
OID-103401,2021-12-27,2021-12-30,Standard Class,CUST-3253,Consumer,India,Bangalore,Karnataka,Central,Technology,Accessories,Accessories Product 204,2007.67,1,0.1,91.0
OID-103402,2019-05-07,2019-05-13,Second Class,CUST-8488,Home Office,India,Kolkata,Gujarat,Central,Furniture,Furnishings,Furnishings Product 54,4832.19,2,0.2,-278.79
OID-103403,2022-09-05,2022-09-09,Second Class,CUST-1032,Corporate,India,Chennai,Telangana,Central,Furniture,Tables,Tables Product 153,1848.7,1,0.4,453.69
OID-103404,2022-08-23,2022-08-27,First Class,CUST-7958,Consumer,India,Mumbai,Tamil Nadu,Central,Furniture,Chairs,Chairs Product 152,517.59,5,0.4,-11.0
OID-103405,2019-11-30,2019-12-05,Second Class,CUST-2228,Home Office,India,Kolkata,Telangana,Central,Office Supplies,Storage,Storage Product 49,3660.66,2,0.1,976.32
OID-103406,2021-02-22,2021-02-27,Standard Class,CUST-4352,Corporate,India,Bangalore,Maharashtra,West,Technology,Machines,Machines Product 182,1847.51,8,0.2,-161.02
OID-103407,2019-07-24,2019-07-30,First Class,CUST-5835,Home Office,India,Kolkata,Maharashtra,Central,Furniture,Bookcases,Bookcases Product 242,153.61,6,0.2,17.99
OID-103408,2019-01-14,2019-01-21,Second Class,CUST-7059,Home Office,India,Bangalore,Delhi,Central,Technology,Accessories,Accessories Product 33,3883.66,7,0.2,-642.3
OID-103409,2021-05-18,2021-05-20,Same Day,CUST-8825,Corporate,India,Delhi,Telangana,Central,Technology,Machines,Machines Product 195,1091.41,1,0.3,37.69
OID-103410,2020-10-27,2020-11-03,Standard Class,CUST-4559,Corporate,India,Ahmedabad,Maharashtra,West,Furniture,Furnishings,Furnishings Product 12,1703.98,9,0.4,-216.72
OID-103411,2022-11-26,2022-12-02,Standard Class,CUST-9208,Consumer,India,Ahmedabad,Delhi,West,Technology,Accessories,Accessories Product 210,215.52,7,0.1,46.0
OID-103412,2019-08-01,2019-08-06,Same Day,CUST-9850,Corporate,India,Bangalore,Gujarat,Central,Office Supplies,Storage,Storage Product 263,535.13,6,0.0,146.16
OID-103413,2019-06-18,2019-06-23,Standard Class,CUST-2000,Corporate,India,Pune,Delhi,West,Furniture,Furnishings,Furnishings Product 67,3680.14,7,0.1,-278.83
OID-103414,2020-07-30,2020-08-01,First Class,CUST-1575,Consumer,India,Delhi,Karnataka,West,Office Supplies,Storage,Storage Product 137,3230.53,8,0.3,169.21
OID-103415,2019-10-29,2019-11-02,Second Class,CUST-4525,Consumer,India,Ahmedabad,West Bengal,Central,Technology,Accessories,Accessories Product 239,3500.6,3,0.4,843.16
OID-103416,2022-01-05,2022-01-12,Same Day,CUST-1156,Consumer,India,Chennai,Tamil Nadu,East,Furniture,Furnishings,Furnishings Product 290,4201.55,3,0.0,610.7
OID-103417,2021-11-28,2021-12-03,Second Class,CUST-8222,Corporate,India,Delhi,West Bengal,Central,Office Supplies,Paper,Paper Product 115,2693.44,4,0.2,-80.43
OID-103418,2019-03-15,2019-03-22,Standard Class,CUST-1948,Home Office,India,Hyderabad,West Bengal,Central,Furniture,Tables,Tables Product 47,3123.12,3,0.1,692.18
OID-103419,2019-09-22,2019-09-28,Second Class,CUST-1021,Consumer,India,Hyderabad,West Bengal,West,Technology,Phones,Phones Product 78,2473.46,2,0.1,583.49
OID-103420,2019-03-19,2019-03-23,Standard Class,CUST-9702,Home Office,India,Ahmedabad,Karnataka,South,Technology,Phones,Phones Product 181,821.61,2,0.0,-143.23
OID-103421,2020-11-24,2020-11-27,Standard Class,CUST-1895,Consumer,India,Delhi,Maharashtra,West,Furniture,Chairs,Chairs Product 173,1931.74,1,0.1,307.09
OID-103422,2019-09-08,2019-09-11,First Class,CUST-8968,Home Office,India,Mumbai,Delhi,South,Furniture,Chairs,Chairs Product 192,3726.97,3,0.1,-453.48
OID-103423,2019-01-16,2019-01-17,Standard Class,CUST-9798,Consumer,India,Ahmedabad,Delhi,South,Office Supplies,Storage,Storage Product 163,4766.91,5,0.2,-608.94
OID-103424,2020-10-31,2020-11-03,Standard Class,CUST-5200,Home Office,India,Bangalore,Telangana,East,Technology,Accessories,Accessories Product 71,713.01,4,0.1,7.54
OID-103425,2022-04-27,2022-05-03,Standard Class,CUST-6039,Home Office,India,Delhi,Gujarat,East,Furniture,Furnishings,Furnishings Product 41,389.09,8,0.2,1.28
OID-103426,2022-11-29,2022-12-04,Same Day,CUST-2130,Home Office,India,Chennai,Gujarat,Central,Technology,Phones,Phones Product 47,1810.33,7,0.4,99.76
OID-103427,2021-02-24,2021-02-25,First Class,CUST-4787,Consumer,India,Pune,West Bengal,Central,Technology,Copiers,Copiers Product 254,682.86,6,0.1,-1.06
OID-103428,2020-03-27,2020-03-29,Standard Class,CUST-1268,Home Office,India,Bangalore,West Bengal,South,Office Supplies,Paper,Paper Product 289,1351.48,8,0.1,-226.77
OID-103429,2019-04-05,2019-04-10,Standard Class,CUST-7493,Home Office,India,Pune,Delhi,Central,Furniture,Furnishings,Furnishings Product 98,322.44,6,0.2,-0.24
OID-103430,2021-06-02,2021-06-08,Second Class,CUST-7462,Consumer,India,Delhi,Delhi,South,Office Supplies,Binders,Binders Product 257,144.91,5,0.4,-12.47
OID-103431,2022-07-27,2022-08-03,Second Class,CUST-1678,Home Office,India,Ahmedabad,Tamil Nadu,Central,Furniture,Furnishings,Furnishings Product 176,2476.6,2,0.0,463.05
OID-103432,2019-06-24,2019-06-27,Standard Class,CUST-9642,Consumer,India,Chennai,Delhi,South,Furniture,Chairs,Chairs Product 289,4078.45,2,0.2,-318.44
OID-103433,2022-09-24,2022-09-25,Same Day,CUST-9988,Consumer,India,Delhi,Gujarat,East,Office Supplies,Storage,Storage Product 199,805.24,2,0.0,27.19
OID-103434,2022-07-14,2022-07-16,Second Class,CUST-5371,Consumer,India,Mumbai,Maharashtra,West,Technology,Accessories,Accessories Product 219,2050.89,10,0.2,586.48
OID-103435,2020-05-26,2020-05-31,Same Day,CUST-7110,Consumer,India,Kolkata,Delhi,East,Office Supplies,Art,Art Product 68,4258.82,4,0.4,613.05
OID-103436,2020-08-06,2020-08-10,Same Day,CUST-1508,Consumer,India,Chennai,Tamil Nadu,South,Furniture,Chairs,Chairs Product 195,4696.81,4,0.0,1224.54
OID-103437,2022-03-10,2022-03-15,Standard Class,CUST-1293,Home Office,India,Kolkata,Telangana,Central,Office Supplies,Storage,Storage Product 117,2144.22,9,0.2,-11.09
OID-103438,2022-03-01,2022-03-07,First Class,CUST-1374,Corporate,India,Pune,Tamil Nadu,West,Furniture,Bookcases,Bookcases Product 25,3720.93,8,0.2,302.59
OID-103439,2022-07-21,2022-07-23,Second Class,CUST-9674,Home Office,India,Kolkata,Maharashtra,East,Furniture,Tables,Tables Product 267,4024.68,2,0.0,-709.18
OID-103440,2021-12-03,2021-12-10,Second Class,CUST-8170,Home Office,India,Bangalore,Gujarat,West,Furniture,Tables,Tables Product 22,1958.08,7,0.2,434.18
OID-103441,2019-11-07,2019-11-10,Standard Class,CUST-3765,Corporate,India,Hyderabad,Maharashtra,West,Office Supplies,Art,Art Product 127,3457.45,10,0.1,457.78
OID-103442,2022-02-05,2022-02-12,Standard Class,CUST-8042,Corporate,India,Hyderabad,Gujarat,East,Furniture,Furnishings,Furnishings Product 121,1466.6,6,0.2,293.91
OID-103443,2019-06-07,2019-06-09,Standard Class,CUST-6012,Consumer,India,Hyderabad,Karnataka,South,Furniture,Chairs,Chairs Product 213,4595.38,8,0.1,86.8
